LASQ.SA1AZZ,1995.12,Quarterly,41023,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,1996.03,Quarterly,42041,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,1996.06,Quarterly,11089,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,1996.09,Quarterly,11198,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,1996.12,Quarterly,5862,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,1997.03,Quarterly,32828,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,1997.06,Quarterly,40445,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,1997.09,Quarterly,18114,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,1997.12,Quarterly,16433,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,1998.03,Quarterly,49611,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,1998.06,Quarterly,50850,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,1998.09,Quarterly,52386,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,1998.12,Quarterly,69833,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,1999.03,Quarterly,9407,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,1999.06,Quarterly,28414,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,1999.09,Quarterly,-20222,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,1999.12,Quarterly,60616,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2000.03,Quarterly,112330,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2000.06,Quarterly,88450,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2000.09,Quarterly,37188,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2000.12,Quarterly,50001,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2001.03,Quarterly,85424,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2001.06,Quarterly,58075,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2001.09,Quarterly,8262,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2001.12,Quarterly,19491,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2002.03,Quarterly,236046,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2002.06,Quarterly,84341,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2002.09,Quarterly,-35411,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2002.12,Quarterly,69310,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2003.03,Quarterly,108282,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2003.06,Quarterly,83182,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2003.09,Quarterly,12199,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2003.12,Quarterly,35315,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2004.03,Quarterly,138071,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2004.06,Quarterly,70323,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2004.09,Quarterly,-505,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2004.12,Quarterly,32442,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2005.03,Quarterly,88231,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2005.06,Quarterly,50786,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2005.09,Quarterly,-22061,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2005.12,Quarterly,18306,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2006.03,Quarterly,58020,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2006.06,Quarterly,20600,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2006.09,Quarterly,2494,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2006.12,Quarterly,5782,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2007.03,Quarterly,36616,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2007.06,Quarterly,1860,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2007.09,Quarterly,-37579,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2007.12,Quarterly,-16956,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2008.03,Quarterly,13875,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2008.06,Quarterly,-57271,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2008.09,Quarterly,-127076,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2008.12,Quarterly,-91163,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2009.03,Quarterly,-51191,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2009.06,Quarterly,-111406,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2009.09,Quarterly,-70503,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2009.12,Quarterly,-75092,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2010.03,Quarterly,-42561,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2010.06,Quarterly,-1298,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2010.09,Quarterly,-108459,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2010.12,Quarterly,-220402,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2011.03,Quarterly,-128459,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2011.06,Quarterly,-101398,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2011.09,Quarterly,-196792,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2011.12,Quarterly,-228678,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2012.03,Quarterly,-15728,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2012.06,Quarterly,-212051,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2012.09,Quarterly,-173093,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2012.12,Quarterly,-186146,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2013.03,Quarterly,-7122,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2013.06,Quarterly,-120621,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2013.09,Quarterly,-118618,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2013.12,Quarterly,-89212,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2014.03,Quarterly,-93857,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2014.06,Quarterly,-63621,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2014.09,Quarterly,-241753,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2014.12,Quarterly,-146101,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2015.03,Quarterly,-74950,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2015.06,Quarterly,-158698,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2015.09,Quarterly,-203327,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2015.12,Quarterly,-66262,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2016.03,Quarterly,-95826,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2016.06,Quarterly,-129209,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2016.09,Quarterly,-152704,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2016.12,Quarterly,-112392,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2017.03,Quarterly,-51777,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2017.06,Quarterly,-150778,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2017.09,Quarterly,-196395,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2017.12,Quarterly,-66453,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2018.03,Quarterly,-97870,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2018.06,Quarterly,-93279,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2018.09,Quarterly,-105750,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2018.12,Quarterly,85135,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2019.03,Quarterly,-34068,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2019.06,Quarterly,82212,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2019.09,Quarterly,-64903,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2019.12,Quarterly,7469,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2020.03,Quarterly,-80259,Revised,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SA1AZZ,2020.06,Quarterly,-154479,Provisional,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASQ.SAEAAZ,1992.09,Quarterly,184383,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1992.12,Quarterly,207227,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1993.03,Quarterly,194775,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1993.06,Quarterly,205501,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1993.09,Quarterly,195160,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1993.12,Quarterly,210883,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1994.03,Quarterly,196253,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1994.06,Quarterly,211145,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1994.09,Quarterly,208542,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1994.12,Quarterly,207091,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1995.03,Quarterly,202428,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1995.06,Quarterly,207552,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1995.09,Quarterly,204599,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1995.12,Quarterly,209958,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1996.03,Quarterly,205250,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1996.06,Quarterly,219593,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1996.09,Quarterly,206879,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1996.12,Quarterly,214895,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1997.03,Quarterly,212534,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1997.06,Quarterly,220605,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1997.09,Quarterly,209305,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1997.12,Quarterly,216624,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1998.03,Quarterly,205512,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1998.06,Quarterly,217280,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1998.09,Quarterly,207912,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1998.12,Quarterly,218200,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1999.03,Quarterly,206919,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1999.06,Quarterly,216096,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1999.09,Quarterly,205383,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,1999.12,Quarterly,220408,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2000.03,Quarterly,201776,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2000.06,Quarterly,203285,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2000.09,Quarterly,198483,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2000.12,Quarterly,217764,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2001.03,Quarterly,205472,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2001.06,Quarterly,218012,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2001.09,Quarterly,211289,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2001.12,Quarterly,229292,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2002.03,Quarterly,215259,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2002.06,Quarterly,228070,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2002.09,Quarterly,224644,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2002.12,Quarterly,239437,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2003.03,Quarterly,230165,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2003.06,Quarterly,252532,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2003.09,Quarterly,242523,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2003.12,Quarterly,267833,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2004.03,Quarterly,249904,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2004.06,Quarterly,269299,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2004.09,Quarterly,266282,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2004.12,Quarterly,274589,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2005.03,Quarterly,268504,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2005.06,Quarterly,291373,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2005.09,Quarterly,282068,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2005.12,Quarterly,299010,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2006.03,Quarterly,287353,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2006.06,Quarterly,311158,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2006.09,Quarterly,307615,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2006.12,Quarterly,330154,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2007.03,Quarterly,324451,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2007.06,Quarterly,344102,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2007.09,Quarterly,338024,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2007.12,Quarterly,356994,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2008.03,Quarterly,354516,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2008.06,Quarterly,375233,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2008.09,Quarterly,371309,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2008.12,Quarterly,396362,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2009.03,Quarterly,378995,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2009.06,Quarterly,411412,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2009.09,Quarterly,397846,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2009.12,Quarterly,423354,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2010.03,Quarterly,391552,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2010.06,Quarterly,421449,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2010.09,Quarterly,414284,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2010.12,Quarterly,447329,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2011.03,Quarterly,434029,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2011.06,Quarterly,440758,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
